epoch,max_norm,step,train_reg_loss,val_reg_loss
810,0.0,4865,0.3929681181907654,
811,,4871,,0.21960195899009705
811,0.0,4871,0.3846895098686218,
812,,4877,,0.18448461592197418
812,0.0,4877,0.3618132174015045,
813,,4883,,0.2530715763568878
813,0.0,4883,0.3788353204727173,
814,,4889,,0.13402816653251648
814,0.0,4889,0.4303745627403259,
815,,4895,,0.2818995416164398
815,0.0,4895,0.48364490270614624,
816,,4901,,0.19211208820343018
816,0.0,4901,0.44594889879226685,
817,,4907,,0.17945556342601776
817,0.0,4907,0.3771698772907257,
818,,4913,,0.2026119977235794
818,0.0,4913,0.4059254229068756,
819,,4919,,0.20092150568962097
819,0.0,4919,0.3998444974422455,
820,,4925,,0.16559456288814545
820,0.0,4925,0.41575080156326294,
821,,4931,,0.2184552103281021
821,0.0,4931,0.3464289903640747,
822,,4937,,0.2286178320646286
822,0.0,4937,0.3773587942123413,
823,,4943,,0.16245140135288239
823,0.0,4943,0.4154300391674042,
824,,4949,,0.18588867783546448
824,0.0,4949,0.3664714992046356,
825,,4955,,0.2150416076183319
825,0.0,4955,0.38363415002822876,
826,,4961,,0.19886253774166107
826,0.0,4961,0.4027467966079712,
827,,4967,,0.21349920332431793
827,0.0,4967,0.3379170894622803,
828,,4973,,0.16995681822299957
828,0.0,4973,0.34329983592033386,
829,,4979,,0.2077036052942276
829,0.0,4979,0.39927223324775696,
830,,4985,,0.17252053320407867
830,0.0,4985,0.36948418617248535,
831,,4991,,0.18354107439517975
831,0.0,4991,0.36308687925338745,
832,,4997,,0.17750561237335205
832,0.0,4997,0.37804895639419556,
833,,5003,,0.236152783036232
833,0.0,5003,0.39294785261154175,
834,,5009,,0.1573333591222763
834,0.0,5009,0.4192831516265869,
835,,5015,,0.28868773579597473
835,0.0,5015,0.3921546936035156,
836,,5021,,0.14016513526439667
836,0.0,5021,0.4280952513217926,
837,,5027,,0.3165859282016754
837,0.0,5027,0.37688764929771423,
838,,5033,,0.1322188675403595
838,0.0,5033,0.4268007278442383,
839,,5039,,0.3925626575946808
839,0.0,5039,0.37790629267692566,
840,,5045,,0.12578605115413666
840,0.0,5045,0.4558468759059906,
841,,5051,,0.23361322283744812
841,0.0,5051,0.46876490116119385,
842,,5057,,0.23413853347301483
842,0.0,5057,0.463297039270401,
843,,5063,,0.14121726155281067
843,0.0,5063,0.4892510771751404,
844,,5069,,0.24476978182792664
844,0.0,5069,0.4228445589542389,
845,,5075,,0.13364289700984955
845,0.0,5075,0.484622985124588,
846,,5081,,0.34644410014152527
846,0.0,5081,0.5227798819541931,
847,,5087,,0.15187565982341766
847,0.0,5087,0.4701005220413208,
848,,5093,,0.17983977496623993
848,0.0,5093,0.4197395443916321,
849,,5099,,0.19255678355693817
849,0.0,5099,0.3702344298362732,
850,,5105,,0.19309496879577637
850,0.0,5105,0.3360353410243988,
851,,5111,,0.23379364609718323
851,0.0,5111,0.3973601460456848,
852,,5117,,0.1661994308233261
852,0.0,5117,0.36493322253227234,
853,,5123,,0.1879260092973709
853,0.0,5123,0.35204097628593445,
854,,5129,,0.15884308516979218
854,0.0,5129,0.4137004017829895,
855,,5135,,0.176621213555336
855,0.0,5135,0.3734458088874817,
856,,5141,,0.2001962959766388
856,0.0,5141,0.3790445327758789,
857,,5147,,0.19903551042079926
857,0.0,5147,0.37889811396598816,
858,,5153,,0.1907416433095932
858,0.0,5153,0.34208929538726807,
859,,5159,,0.21776480972766876
859,0.0,5159,0.35879600048065186,
860,,5165,,0.13508030772209167
860,0.0,5165,0.35410627722740173,
861,,5171,,0.2899366319179535
861,0.0,5171,0.3660662770271301,
862,,5177,,0.16509310901165009
862,0.0,5177,0.3972622752189636,
863,,5183,,0.23026452958583832
863,0.0,5183,0.36627647280693054,
864,,5189,,0.18079285323619843
864,0.0,5189,0.3596076965332031,
865,,5195,,0.1538533866405487
865,0.0,5195,0.3752426505088806,
866,,5201,,0.20534643530845642
866,0.0,5201,0.358402281999588,
867,,5207,,0.2275787740945816
867,0.0,5207,0.36578118801116943,
868,,5213,,0.16306869685649872
868,0.0,5213,0.3797242343425751,
869,,5219,,0.25715693831443787
869,0.0,5219,0.3418513834476471,
870,,5225,,0.15567031502723694
870,0.0,5225,0.35359564423561096,
871,,5231,,0.23334789276123047
871,0.0,5231,0.36913907527923584,
872,,5237,,0.13604463636875153
872,0.0,5237,0.36883673071861267,
873,,5243,,0.17590196430683136
873,0.0,5243,0.42708373069763184,
874,,5249,,0.23467059433460236
874,0.0,5249,0.3668540120124817,
875,,5255,,0.12506714463233948
875,0.0,5255,0.39491868019104004,
876,,5261,,0.38823243975639343
876,0.0,5261,0.4215202331542969,
877,,5267,,0.14968617260456085
877,0.0,5267,0.44440680742263794,
878,,5273,,0.2048427313566208
878,0.0,5273,0.3512396812438965,
879,,5279,,0.18664035201072693
879,0.0,5279,0.3659059703350067,
880,,5285,,0.15160825848579407
880,0.0,5285,0.44590795040130615,
881,,5291,,0.21770675480365753
881,0.0,5291,0.4031359851360321,
882,,5297,,0.14742957055568695
882,0.0,5297,0.3765528202056885,
883,,5303,,0.2835109233856201
883,0.0,5303,0.3691927492618561,
884,,5309,,0.12978093326091766
884,0.0,5309,0.3851779103279114,
885,,5315,,0.25751158595085144
885,0.0,5315,0.3993258774280548,
886,,5321,,0.16566632688045502
886,0.0,5321,0.3416513502597809,
887,,5327,,0.1846195012331009
887,0.0,5327,0.35531461238861084,
888,,5333,,0.2502121329307556
888,0.0,5333,0.32958075404167175,
889,,5339,,0.2114190310239792
889,0.0,5339,0.3424825072288513,
890,,5345,,0.21615983545780182
890,0.0,5345,0.36537766456604004,
891,,5351,,0.20042817294597626
891,0.0,5351,0.3548252284526825,
892,,5357,,0.20448367297649384
892,0.0,5357,0.3763749301433563,
893,,5363,,0.13838030397891998
893,0.0,5363,0.3681701719760895,
894,,5369,,0.28786441683769226
894,0.0,5369,0.3752535879611969,
895,,5375,,0.13072320818901062
895,0.0,5375,0.4113841652870178,
896,,5381,,0.2750557065010071
896,0.0,5381,0.40125447511672974,
897,,5387,,0.15608106553554535
897,0.0,5387,0.36772942543029785,
898,,5393,,0.21920041739940643
898,0.0,5393,0.3563840985298157,
899,,5399,,0.1481197029352188
899,0.0,5399,0.35359352827072144,
900,,5405,,0.19799892604351044
900,0.0,5405,0.33268576860427856,
901,,5411,,0.2161041498184204
901,0.0,5411,0.3295603394508362,
902,,5417,,0.23849448561668396
902,0.0,5417,0.36695635318756104,
903,,5423,,0.14480260014533997
903,0.0,5423,0.37014323472976685,
904,,5429,,0.22429955005645752
904,0.0,5429,0.3643200695514679,
905,,5435,,0.1709357351064682
905,0.0,5435,0.3228789269924164,
906,,5441,,0.17964735627174377
906,0.0,5441,0.36090078949928284,
907,,5447,,0.20113778114318848
907,0.0,5447,0.31909307837486267,
908,,5453,,0.17831788957118988
908,0.0,5453,0.342697411775589,
909,,5459,,0.25130218267440796
909,0.0,5459,0.32977357506752014,
910,,5465,,0.15858204662799835
910,0.0,5465,0.3262888491153717,
911,,5471,,0.2838127315044403
911,0.0,5471,0.33317458629608154,
912,,5477,,0.1420261114835739
912,0.0,5477,0.3577679991722107,
913,,5483,,0.2583574056625366
913,0.0,5483,0.3713158667087555,
914,,5489,,0.15903250873088837
914,0.0,5489,0.3525274395942688,
915,,5495,,0.2890542447566986
915,0.0,5495,0.33899110555648804,
916,,5501,,0.16187378764152527
916,0.0,5501,0.35039281845092773,
917,,5507,,0.20656278729438782
917,0.0,5507,0.34719327092170715,
918,,5513,,0.22354722023010254
918,0.0,5513,0.32844749093055725,
919,,5519,,0.1859714239835739
919,0.0,5519,0.3134378492832184,
920,,5525,,0.1985030621290207
920,0.0,5525,0.3139001727104187,
921,,5531,,0.2185291349887848
921,0.0,5531,0.325793981552124,
922,,5537,,0.1807345449924469
922,0.0,5537,0.3231065273284912,
923,,5543,,0.21558260917663574
923,0.0,5543,0.3306061923503876,
924,,5549,,0.2054990977048874
924,0.0,5549,0.3242040276527405,
925,,5555,,0.15141475200653076
925,0.0,5555,0.3499212861061096,
926,,5561,,0.3354460895061493
926,0.0,5561,0.3829086422920227,
927,,5567,,0.12657955288887024
927,0.0,5567,0.37139925360679626,
928,,5573,,0.34899401664733887
928,0.0,5573,0.39380133152008057,
929,,5579,,0.13609473407268524
929,0.0,5579,0.35659661889076233,
930,,5585,,0.26131367683410645
930,0.0,5585,0.3352866768836975,
931,,5591,,0.13506631553173065
931,0.0,5591,0.3588210344314575,
932,,5597,,0.24155990779399872
932,0.0,5597,0.3643008768558502,
933,,5603,,0.15725257992744446
933,0.0,5603,0.3591988682746887,
934,,5609,,0.2867164611816406
934,0.0,5609,0.328389972448349,
935,,5615,,0.14469221234321594
935,0.0,5615,0.34782180190086365,
936,,5621,,0.22200152277946472
936,0.0,5621,0.34683719277381897,
937,,5627,,0.20767590403556824
937,0.0,5627,0.31406453251838684,
938,,5633,,0.20328249037265778
938,0.0,5633,0.34941646456718445,
939,,5639,,0.18456752598285675
939,0.0,5639,0.3537982702255249,
940,,5645,,0.24979546666145325
940,0.0,5645,0.3465256989002228,
941,,5651,,0.2038850486278534
941,0.0,5651,0.33272528648376465,
942,,5657,,0.22916029393672943
942,0.0,5657,0.33012649416923523,
943,,5663,,0.19057665765285492
943,0.0,5663,0.2966472804546356,
944,,5669,,0.21222232282161713
944,0.0,5669,0.31301572918891907,
945,,5675,,0.21962657570838928
945,0.0,5675,0.2903122305870056,
946,,5681,,0.19339275360107422
946,0.0,5681,0.3175012469291687,
947,,5687,,0.14504790306091309
947,0.0,5687,0.3374677300453186,
948,,5693,,0.20291386544704437
948,0.0,5693,0.3536258935928345,
949,,5699,,0.16825775802135468
949,0.0,5699,0.3039304316043854,
950,,5705,,0.23134323954582214
950,0.0,5705,0.3282313942909241,
951,,5711,,0.14453305304050446
951,0.0,5711,0.31490573287010193,
952,,5717,,0.32504162192344666
952,0.0,5717,0.3522959351539612,
953,,5723,,0.20228901505470276
953,0.0,5723,0.38666272163391113,
954,,5729,,0.1684705913066864
954,0.0,5729,0.3187251687049866,
955,,5735,,0.2760835587978363
955,0.0,5735,0.30936336517333984,
956,,5741,,0.16593800485134125
956,0.0,5741,0.3292810320854187,
957,,5747,,0.1985284388065338
957,0.0,5747,0.33720964193344116,
958,,5753,,0.19945988059043884
958,0.0,5753,0.31243395805358887,
959,,5759,,0.23535248637199402
959,0.0,5759,0.33079907298088074,
960,,5765,,0.2049420028924942
960,0.0,5765,0.3224881589412689,
961,,5771,,0.144714817404747
961,0.0,5771,0.3578760325908661,
962,,5777,,0.3276267647743225
962,0.0,5777,0.3595220446586609,
963,,5783,,0.1422668844461441
963,0.0,5783,0.3135181665420532,
964,,5789,,0.2351198047399521
964,0.0,5789,0.32195523381233215,
965,,5795,,0.14988847076892853
965,0.0,5795,0.33178165555000305,
966,,5801,,0.3110644817352295
966,0.0,5801,0.32358309626579285,
967,,5807,,0.1950834095478058
967,0.0,5807,0.31905728578567505,
968,,5813,,0.18940487504005432
968,0.0,5813,0.2982184588909149,
969,,5819,,0.26482221484184265
969,0.0,5819,0.31918865442276,
970,,5825,,0.1417383998632431
970,0.0,5825,0.3522243797779083,
971,,5831,,0.2067861557006836
971,0.0,5831,0.355596125125885,
972,,5837,,0.21446987986564636
972,0.0,5837,0.3080369830131531,
973,,5843,,0.20412985980510712
973,0.0,5843,0.34389030933380127,
974,,5849,,0.17701315879821777
974,0.0,5849,0.31803688406944275,
975,,5855,,0.23726136982440948
975,0.0,5855,0.30082881450653076,
976,,5861,,0.17603906989097595
976,0.0,5861,0.32226884365081787,
977,,5867,,0.16429071128368378
977,0.0,5867,0.309723436832428,
978,,5873,,0.25971800088882446
978,0.0,5873,0.31902146339416504,
979,,5879,,0.13671937584877014
979,0.0,5879,0.32799282670021057,
980,,5885,,0.2309732735157013
980,0.0,5885,0.31187283992767334,
981,,5891,,0.20263253152370453
981,0.0,5891,0.30296415090560913,
982,,5897,,0.2308347076177597
982,0.0,5897,0.2983653247356415,
983,,5903,,0.1392471343278885
983,0.0,5903,0.3075566589832306,
984,,5909,,0.27191057801246643
984,0.0,5909,0.32138964533805847,
985,,5915,,0.17812101542949677
985,0.0,5915,0.32293936610221863,
986,,5921,,0.2736350893974304
986,0.0,5921,0.3071114718914032,
987,,5927,,0.18605396151542664
987,0.0,5927,0.31834784150123596,
988,,5933,,0.24697358906269073
988,0.0,5933,0.30149033665657043,
989,,5939,,0.19244146347045898
989,0.0,5939,0.3003443479537964,
990,,5945,,0.2930908799171448
990,0.0,5945,0.3297199606895447,
991,,5951,,0.1752205640077591
991,0.0,5951,0.3019232451915741,
992,,5957,,0.27849817276000977
992,0.0,5957,0.3278815746307373,
993,,5963,,0.1575559675693512
993,0.0,5963,0.32425615191459656,
994,,5969,,0.1954057514667511
994,0.0,5969,0.3243218958377838,
995,,5975,,0.17221324145793915
995,0.0,5975,0.31464558839797974,
996,,5981,,0.2447877675294876
996,0.0,5981,0.3004610538482666,
997,,5987,,0.1850884109735489
997,0.0,5987,0.3211987316608429,
998,,5993,,0.24964308738708496
998,0.0,5993,0.30693256855010986,
999,,5999,,0.18753190338611603
999,0.0,5999,0.2973017990589142,
1000,,6005,,0.24546371400356293
1000,0.0,6005,0.28856319189071655,
1001,,6011,,0.19378645718097687
1001,0.0,6011,0.3124436140060425,
1002,,6017,,0.24989359080791473
1002,0.0,6017,0.2728715240955353,
1003,,6023,,0.13423074781894684
1003,0.0,6023,0.29953518509864807,
1004,,6029,,0.2891189157962799
1004,0.0,6029,0.33110517263412476,
1005,,6035,,0.14947755634784698
1005,0.0,6035,0.2968609631061554,
1006,,6041,,0.21312937140464783
1006,0.0,6041,0.30812498927116394,
1007,,6047,,0.24905025959014893
1007,0.0,6047,0.3111369013786316,
1008,,6053,,0.14352956414222717
1008,0.0,6053,0.30657580494880676,
1009,,6059,,0.2994309961795807
1009,0.0,6059,0.33324113488197327,
1010,,6065,,0.14387667179107666
1010,0.0,6065,0.3603760898113251,
1011,,6071,,0.35880419611930847
1011,0.0,6071,0.2899773418903351,
1012,,6077,,0.11604384332895279
1012,0.0,6077,0.3206912577152252,
1013,,6083,,0.3709009289741516
1013,0.0,6083,0.3489706814289093,
1014,,6089,,0.12800361216068268
1014,0.0,6089,0.30611759424209595,
1015,,6095,,0.2298218011856079
1015,0.0,6095,0.362331360578537,
1016,,6101,,0.2258528620004654
1016,0.0,6101,0.31098783016204834,
1017,,6107,,0.2790156900882721
1017,0.0,6107,0.3157957196235657,
1018,,6113,,0.1531464159488678
1018,0.0,6113,0.3238734304904938,
1019,,6119,,0.3058375418186188
1019,0.0,6119,0.3320506811141968,
1020,,6125,,0.14433839917182922
1020,0.0,6125,0.3151877820491791,
1021,,6131,,0.2817741334438324
1021,0.0,6131,0.3339678943157196,
1022,,6137,,0.15893729031085968
1022,0.0,6137,0.3035770654678345,
1023,,6143,,0.23110923171043396
1023,0.0,6143,0.2774730920791626,
1024,,6149,,0.1577388197183609
1024,0.0,6149,0.29337939620018005,
1025,,6155,,0.21824686229228973
1025,0.0,6155,0.28739112615585327,
1026,,6161,,0.1746891587972641
1026,0.0,6161,0.2838360071182251,
1027,,6167,,0.2421252727508545
1027,0.0,6167,0.30507954955101013,
1028,,6173,,0.2510049641132355
1028,0.0,6173,0.3033254146575928,
1029,,6179,,0.12580616772174835
1029,0.0,6179,0.3557528853416443,
1030,,6185,,0.30893006920814514
1030,0.0,6185,0.3509366512298584,
1031,,6191,,0.15541593730449677
1031,0.0,6191,0.2979075014591217,
1032,,6197,,0.24074172973632812
1032,0.0,6197,0.29726508259773254,
1033,,6203,,0.1789342164993286
1033,0.0,6203,0.2809581160545349,
1034,,6209,,0.3284790813922882
1034,0.0,6209,0.30512452125549316,
1035,,6215,,0.15778027474880219
1035,0.0,6215,0.30338436365127563,
1036,,6221,,0.254656583070755
1036,0.0,6221,0.2702809274196625,
1037,,6227,,0.16446256637573242
1037,0.0,6227,0.29281556606292725,
1038,,6233,,0.2653827369213104
1038,0.0,6233,0.3217671811580658,
1039,,6239,,0.13066743314266205
1039,0.0,6239,0.2774607837200165,
1040,,6245,,0.29093021154403687
1040,0.0,6245,0.32258084416389465,
1041,,6251,,0.16500531136989594
1041,0.0,6251,0.2721618413925171,
1042,,6257,,0.28052106499671936
1042,0.0,6257,0.27890142798423767,
1043,,6263,,0.13860787451267242
1043,0.0,6263,0.2989799380302429,
1044,,6269,,0.3999265730381012
1044,0.0,6269,0.30888158082962036,
1045,,6275,,0.12529993057250977
1045,0.0,6275,0.33213961124420166,
1046,,6281,,0.34923309087753296
1046,0.0,6281,0.26937535405158997,
1047,,6287,,0.13172899186611176
1047,0.0,6287,0.3360055685043335,
1048,,6293,,0.28099289536476135
1048,0.0,6293,0.30754438042640686,
1049,,6299,,0.18984559178352356
1049,0.0,6299,0.26920387148857117,
1050,,6305,,0.2363862246274948
1050,0.0,6305,0.28732243180274963,
1051,,6311,,0.16893382370471954
1051,0.0,6311,0.2669583261013031,
1052,,6317,,0.2706756293773651
1052,0.0,6317,0.279066264629364,
1053,,6323,,0.1735575944185257
1053,0.0,6323,0.29085755348205566,
1054,,6329,,0.22022965550422668
1054,0.0,6329,0.27875903248786926,
1055,,6335,,0.2695925533771515
1055,0.0,6335,0.2996952533721924,
1056,,6341,,0.1364803910255432
1056,0.0,6341,0.33858323097229004,
1057,,6347,,0.33228638768196106
1057,0.0,6347,0.3170207738876343,
1058,,6353,,0.1312338411808014
1058,0.0,6353,0.29893115162849426,
1059,,6359,,0.24351339042186737
1059,0.0,6359,0.2989020347595215,
1060,,6365,,0.24694032967090607
1060,0.0,6365,0.2857690155506134,
1061,,6371,,0.22063623368740082
1061,0.0,6371,0.2754420340061188,
1062,,6377,,0.17098359763622284
1062,0.0,6377,0.27548789978027344,
1063,,6383,,0.30092817544937134
1063,0.0,6383,0.2981240153312683,
1064,,6389,,0.12727651000022888
1064,0.0,6389,0.293643593788147,
1065,,6395,,0.2831992506980896
1065,0.0,6395,0.33125045895576477,
1066,,6401,,0.15583977103233337
1066,0.0,6401,0.2792566418647766,
1067,,6407,,0.2018624246120453
1067,0.0,6407,0.2973496913909912,
1068,,6413,,0.22926558554172516
1068,0.0,6413,0.26066046953201294,
1069,,6419,,0.23542161285877228
1069,0.0,6419,0.2881900370121002,
1070,,6425,,0.1744798719882965
1070,0.0,6425,0.2726442217826843,
1071,,6431,,0.1595235913991928
1071,0.0,6431,0.32693251967430115,
1072,,6437,,0.2600296139717102
1072,0.0,6437,0.2948608696460724,
1073,,6443,,0.19586704671382904
1073,0.0,6443,0.2778189778327942,
1074,,6449,,0.20285579562187195
1074,0.0,6449,0.2602129578590393,
1075,,6455,,0.21871377527713776
1075,0.0,6455,0.25710877776145935,
1076,,6461,,0.20442794263362885
1076,0.0,6461,0.2864271104335785,
1077,,6467,,0.21831104159355164
1077,0.0,6467,0.2523058354854584,
1078,,6473,,0.16759642958641052
1078,0.0,6473,0.24755814671516418,
1079,,6479,,0.23740151524543762
1079,0.0,6479,0.2554023265838623,
1080,,6485,,0.16902528703212738
1080,0.0,6485,0.25984853506088257,
1081,,6491,,0.21662993729114532
1081,0.0,6491,0.2707342803478241,
1082,,6497,,0.22655905783176422
1082,0.0,6497,0.2691246271133423,
1083,,6503,,0.13756780326366425
1083,0.0,6503,0.3101431429386139,
1084,,6509,,0.25858625769615173
1084,0.0,6509,0.27481475472450256,
1085,,6515,,0.1751098930835724
1085,0.0,6515,0.26676619052886963,
1086,,6521,,0.301340252161026
1086,0.0,6521,0.2802521884441376,
1087,,6527,,0.19253996014595032
1087,0.0,6527,0.30583879351615906,
1088,,6533,,0.2823367714881897
1088,0.0,6533,0.24962905049324036,
1089,,6539,,0.17033405601978302
1089,0.0,6539,0.24905012547969818,
1090,,6545,,0.2690262198448181
1090,0.0,6545,0.2756151258945465,
1091,,6551,,0.18788380920886993
1091,0.0,6551,0.26048606634140015,
1092,,6557,,0.2413688451051712
1092,0.0,6557,0.26885345578193665,
1093,,6563,,0.16008996963500977
1093,0.0,6563,0.27773526310920715,
1094,,6569,,0.25197845697402954
1094,0.0,6569,0.25819090008735657,
1095,,6575,,0.16192136704921722
1095,0.0,6575,0.2682531774044037,
1096,,6581,,0.30553382635116577
1096,0.0,6581,0.26427221298217773,
1097,,6587,,0.19386036694049835
1097,0.0,6587,0.28360238671302795,
1098,,6593,,0.2384195625782013
1098,0.0,6593,0.2528848946094513,
1099,,6599,,0.17885170876979828
1099,0.0,6599,0.25206246972084045,
1100,,6605,,0.1960165798664093
1100,0.0,6605,0.2724408805370331,
1101,,6611,,0.2715524137020111
1101,0.0,6611,0.2594618797302246,
1102,,6617,,0.16677124798297882
1102,0.0,6617,0.31457409262657166,
1103,,6623,,0.24108602106571198
1103,0.0,6623,0.2615402042865753,
1104,,6629,,0.21912571787834167
1104,0.0,6629,0.26690202951431274,
1105,,6635,,0.17583231627941132
1105,0.0,6635,0.31139075756073,
1106,,6641,,0.40350964665412903
1106,0.0,6641,0.3522479236125946,
1107,,6647,,0.14710330963134766
1107,0.0,6647,0.33657321333885193,
1108,,6653,,0.27572622895240784
1108,0.0,6653,0.26930496096611023,
1109,,6659,,0.18699738383293152
1109,0.0,6659,0.24580490589141846,
1110,,6665,,0.26928600668907166
1110,0.0,6665,0.268738329410553,
1111,,6671,,0.196121484041214
1111,0.0,6671,0.3166213631629944,
1112,,6677,,0.22171463072299957
1112,0.0,6677,0.25738778710365295,
1113,,6683,,0.23272524774074554
1113,0.0,6683,0.2347836196422577,
1114,,6689,,0.164211243391037
1114,0.0,6689,0.23933689296245575,
1115,,6695,,0.19166262447834015
1115,0.0,6695,0.2756689786911011,
1116,,6701,,0.2386063188314438
1116,0.0,6701,0.2595691382884979,
1117,,6707,,0.17848947644233704
1117,0.0,6707,0.24396009743213654,
1118,,6713,,0.25517550110816956
1118,0.0,6713,0.26857268810272217,
1119,,6719,,0.17680682241916656
1119,0.0,6719,0.2485106885433197,
1120,,6725,,0.1904740035533905
1120,0.0,6725,0.26990434527397156,
1121,,6731,,0.2140454202890396
1121,0.0,6731,0.2430964708328247,
1122,,6737,,0.18864215910434723
1122,0.0,6737,0.26879096031188965,
1123,,6743,,0.2714371085166931
1123,0.0,6743,0.22439923882484436,
1124,,6749,,0.20287534594535828
1124,0.0,6749,0.25212129950523376,
1125,,6755,,0.2516978085041046
1125,0.0,6755,0.25396424531936646,
1126,,6761,,0.2169981747865677
1126,0.0,6761,0.27350831031799316,
1127,,6767,,0.2093113660812378
1127,0.0,6767,0.25839442014694214,
1128,,6773,,0.2814139723777771
1128,0.0,6773,0.26651614904403687,
1129,,6779,,0.1416015475988388
1129,0.0,6779,0.2816261649131775,
1130,,6785,,0.269223690032959
1130,0.0,6785,0.2682269215583801,
1131,,6791,,0.17738604545593262
1131,0.0,6791,0.2409946620464325,
1132,,6797,,0.27610310912132263
1132,0.0,6797,0.2468620240688324,
1133,,6803,,0.16834937036037445
1133,0.0,6803,0.2392728626728058,
1134,,6809,,0.2860085070133209
1134,0.0,6809,0.2397889643907547,
1135,,6815,,0.22505073249340057
1135,0.0,6815,0.2703547477722168,
1136,,6821,,0.21838082373142242
1136,0.0,6821,0.24568802118301392,
1137,,6827,,0.17060773074626923
1137,0.0,6827,0.28018295764923096,
1138,,6833,,0.30386441946029663
1138,0.0,6833,0.23605181276798248,
1139,,6839,,0.14105243980884552
1139,0.0,6839,0.27047431468963623,
1140,,6845,,0.28562799096107483
1140,0.0,6845,0.2730368971824646,
1141,,6851,,0.13946811854839325
1141,0.0,6851,0.24469387531280518,
1142,,6857,,0.3396083414554596
1142,0.0,6857,0.2977968752384186,
1143,,6863,,0.14564548432826996
1143,0.0,6863,0.2700434923171997,
1144,,6869,,0.23725272715091705
1144,0.0,6869,0.2640160620212555,
1145,,6875,,0.21374796330928802
1145,0.0,6875,0.23390552401542664,
1146,,6881,,0.15256667137145996
1146,0.0,6881,0.26562997698783875,
1147,,6887,,0.35333743691444397
1147,0.0,6887,0.26369383931159973,
1148,,6893,,0.13758023083209991
1148,0.0,6893,0.2665581703186035,
1149,,6899,,0.2897240221500397
1149,0.0,6899,0.2837117612361908,
1150,,6905,,0.2068052440881729
1150,0.0,6905,0.2419089376926422,
1151,,6911,,0.20667077600955963
1151,0.0,6911,0.23847565054893494,
1152,,6917,,0.24013651907444
1152,0.0,6917,0.2240689992904663,
1153,,6923,,0.2174951136112213
1153,0.0,6923,0.2651352882385254,
1154,,6929,,0.1379566341638565
1154,0.0,6929,0.29275238513946533,
1155,,6935,,0.38977745175361633
1155,0.0,6935,0.33019351959228516,
1156,,6941,,0.14132697880268097
1156,0.0,6941,0.29207316040992737,
1157,,6947,,0.3039199411869049
1157,0.0,6947,0.2543656826019287,
1158,,6953,,0.1874559074640274
1158,0.0,6953,0.28286710381507874,
1159,,6959,,0.20572030544281006
1159,0.0,6959,0.24947687983512878,
1160,,6965,,0.2287905514240265
1160,0.0,6965,0.2344663441181183,
1161,,6971,,0.14832745492458344
1161,0.0,6971,0.2501223385334015,
1162,,6977,,0.33651822805404663
1162,0.0,6977,0.2772080898284912,
1163,,6983,,0.20545533299446106
1163,0.0,6983,0.29897162318229675,
1164,,6989,,0.23814818263053894
1164,0.0,6989,0.23397773504257202,
1165,,6995,,0.1731787770986557
1165,0.0,6995,0.23151500523090363,
1166,,7001,,0.3130524754524231
1166,0.0,7001,0.2500178813934326,
1167,,7007,,0.19635216891765594
1167,0.0,7007,0.2742888331413269,
1168,,7013,,0.19192828238010406
1168,0.0,7013,0.2462896704673767,
1169,,7019,,0.24468077719211578
1169,0.0,7019,0.2518298029899597,
1170,,7025,,0.2381017953157425
1170,0.0,7025,0.234324112534523,
1171,,7031,,0.18149463832378387
1171,0.0,7031,0.24876420199871063,
1172,,7037,,0.23052597045898438
1172,0.0,7037,0.23044097423553467,
1173,,7043,,0.154534712433815
1173,0.0,7043,0.2442856729030609,
1174,,7049,,0.26055198907852173
1174,0.0,7049,0.2412845641374588,
1175,,7055,,0.24438102543354034
1175,0.0,7055,0.25557178258895874,
1176,,7061,,0.19453223049640656
1176,0.0,7061,0.24731427431106567,
1177,,7067,,0.23058584332466125
1177,0.0,7067,0.2221977263689041,
1178,,7073,,0.23906484246253967
1178,0.0,7073,0.241785928606987,
1179,,7079,,0.20012447237968445
1179,0.0,7079,0.22086721658706665,
1180,,7085,,0.19999286532402039
1180,0.0,7085,0.2450338751077652,
1181,,7091,,0.24653781950473785
1181,0.0,7091,0.23548321425914764,
1182,,7097,,0.18902741372585297
1182,0.0,7097,0.22923655807971954,
1183,,7103,,0.24537579715251923
1183,0.0,7103,0.2352066934108734,
1184,,7109,,0.18474635481834412
1184,0.0,7109,0.21762079000473022,
1185,,7115,,0.16747477650642395
1185,0.0,7115,0.24219784140586853,
1186,,7121,,0.22945210337638855
1186,0.0,7121,0.24731582403182983,
1187,,7127,,0.15423832833766937
1187,0.0,7127,0.25436922907829285,
1188,,7133,,0.271230548620224
1188,0.0,7133,0.24560007452964783,
1189,,7139,,0.18679854273796082
1189,0.0,7139,0.21299341320991516,
1190,,7145,,0.2691250145435333
1190,0.0,7145,0.2765378952026367,
1191,,7151,,0.18867576122283936
1191,0.0,7151,0.23581625521183014,
1192,,7157,,0.22344465553760529
1192,0.0,7157,0.23249158263206482,
1193,,7163,,0.18346714973449707
1193,0.0,7163,0.2355797290802002,
1194,,7169,,0.17864522337913513
1194,0.0,7169,0.2518196702003479,
1195,,7175,,0.2426626980304718
1195,0.0,7175,0.22874020040035248,
1196,,7181,,0.21760721504688263
1196,0.0,7181,0.21556979417800903,
1197,,7187,,0.27664121985435486
1197,0.0,7187,0.2555420696735382,
1198,,7193,,0.19636762142181396
1198,0.0,7193,0.23730050027370453,
