val_reg_loss,epoch,step,train_reg_loss,max_norm
0.2527991235256195,810,4865,,
,810,4865,0.4342919588088989,0.0
0.13255749642848969,811,4871,,
,811,4871,0.50885409116745,0.0
0.2317562997341156,812,4877,,
,812,4877,0.4844493269920349,0.0
0.17203661799430847,813,4883,,
,813,4883,0.4313514530658722,0.0
0.19120196998119354,814,4889,,
,814,4889,0.4482401907444,0.0
0.17465804517269135,815,4895,,
,815,4895,0.4078500270843506,0.0
0.16948802769184113,816,4901,,
,816,4901,0.43053993582725525,0.0
0.1692093163728714,817,4907,,
,817,4907,0.4504959285259247,0.0
0.20074273645877838,818,4913,,
,818,4913,0.42707517743110657,0.0
0.14845409989356995,819,4919,,
,819,4919,0.41361403465270996,0.0
0.2618734538555145,820,4925,,
,820,4925,0.4780295491218567,0.0
0.1447986215353012,821,4931,,
,821,4931,0.4955624043941498,0.0
0.2238355129957199,822,4937,,
,822,4937,0.46971774101257324,0.0
0.16575251519680023,823,4943,,
,823,4943,0.45035073161125183,0.0
0.20915237069129944,824,4949,,
,824,4949,0.4574544429779053,0.0
0.18285100162029266,825,4955,,
,825,4955,0.4326011836528778,0.0
0.16065111756324768,826,4961,,
,826,4961,0.40485405921936035,0.0
0.260799765586853,827,4967,,
,827,4967,0.465414434671402,0.0
0.1568843126296997,828,4973,,
,828,4973,0.41737282276153564,0.0
0.23299455642700195,829,4979,,
,829,4979,0.41784319281578064,0.0
0.169969841837883,830,4985,,
,830,4985,0.43747925758361816,0.0
0.20307068526744843,831,4991,,
,831,4991,0.4365157186985016,0.0
0.16547982394695282,832,4997,,
,832,4997,0.4006272256374359,0.0
0.24240361154079437,833,5003,,
,833,5003,0.43719974160194397,0.0
0.138886496424675,834,5009,,
,834,5009,0.43573465943336487,0.0
0.26396644115448,835,5015,,
,835,5015,0.48284289240837097,0.0
0.15410588681697845,836,5021,,
,836,5021,0.46311330795288086,0.0
0.17269262671470642,837,5027,,
,837,5027,0.44077181816101074,0.0
0.1501924991607666,838,5033,,
,838,5033,0.43535274267196655,0.0
0.21653832495212555,839,5039,,
,839,5039,0.4453487694263458,0.0
0.1687556654214859,840,5045,,
,840,5045,0.4359806776046753,0.0
0.24592815339565277,841,5051,,
,841,5051,0.4312514364719391,0.0
0.16432155668735504,842,5057,,
,842,5057,0.4065077602863312,0.0
0.1733168512582779,843,5063,,
,843,5063,0.41223350167274475,0.0
0.20322087407112122,844,5069,,
,844,5069,0.41863951086997986,0.0
0.2236359864473343,845,5075,,
,845,5075,0.43164387345314026,0.0
0.19000813364982605,846,5081,,
,846,5081,0.43319791555404663,0.0
0.16147170960903168,847,5087,,
,847,5087,0.3918788433074951,0.0
0.23422537744045258,848,5093,,
,848,5093,0.4039023518562317,0.0
0.18250849843025208,849,5099,,
,849,5099,0.4458440840244293,0.0
0.16781708598136902,850,5105,,
,850,5105,0.45731645822525024,0.0
0.22768299281597137,851,5111,,
,851,5111,0.42287808656692505,0.0
0.13973544538021088,852,5117,,
,852,5117,0.4316011667251587,0.0
0.18810977041721344,853,5123,,
,853,5123,0.4189019203186035,0.0
0.17563673853874207,854,5129,,
,854,5129,0.41234177350997925,0.0
0.19145843386650085,855,5135,,
,855,5135,0.4179525375366211,0.0
0.18606342375278473,856,5141,,
,856,5141,0.4133152365684509,0.0
0.16207703948020935,857,5147,,
,857,5147,0.4589774012565613,0.0
0.25519636273384094,858,5153,,
,858,5153,0.4872450530529022,0.0
0.15755073726177216,859,5159,,
,859,5159,0.432620644569397,0.0
0.17369331419467926,860,5165,,
,860,5165,0.4401548206806183,0.0
0.18881776928901672,861,5171,,
,861,5171,0.3977791666984558,0.0
0.20163841545581818,862,5177,,
,862,5177,0.4287482500076294,0.0
0.1693117618560791,863,5183,,
,863,5183,0.4040336310863495,0.0
0.2530594766139984,864,5189,,
,864,5189,0.3603299558162689,0.0
0.1966460794210434,865,5195,,
,865,5195,0.4595872163772583,0.0
0.15163712203502655,866,5201,,
,866,5201,0.4247877895832062,0.0
0.2758011221885681,867,5207,,
,867,5207,0.42258235812187195,0.0
0.12378130853176117,868,5213,,
,868,5213,0.5078453421592712,0.0
0.2944534718990326,869,5219,,
,869,5219,0.45783987641334534,0.0
0.13298586010932922,870,5225,,
,870,5225,0.43953728675842285,0.0
0.2784149944782257,871,5231,,
,871,5231,0.46115970611572266,0.0
0.14217592775821686,872,5237,,
,872,5237,0.41567179560661316,0.0
0.2620510160923004,873,5243,,
,873,5243,0.4741229712963104,0.0
0.17254087328910828,874,5249,,
,874,5249,0.4023011326789856,0.0
0.22589156031608582,875,5255,,
,875,5255,0.43016815185546875,0.0
0.17919540405273438,876,5261,,
,876,5261,0.3858949840068817,0.0
0.21303772926330566,877,5267,,
,877,5267,0.3904387652873993,0.0
0.19151927530765533,878,5273,,
,878,5273,0.40759721398353577,0.0
0.1887740194797516,879,5279,,
,879,5279,0.3907131850719452,0.0
0.1737150102853775,880,5285,,
,880,5285,0.39008039236068726,0.0
0.17713049054145813,881,5291,,
,881,5291,0.4254530966281891,0.0
0.20709340274333954,882,5297,,
,882,5297,0.3971375823020935,0.0
0.17985758185386658,883,5303,,
,883,5303,0.4198835492134094,0.0
0.17757466435432434,884,5309,,
,884,5309,0.4092538058757782,0.0
0.20466962456703186,885,5315,,
,885,5315,0.40400430560112,0.0
0.18280242383480072,886,5321,,
,886,5321,0.3871013820171356,0.0
0.19556531310081482,887,5327,,
,887,5327,0.4093002676963806,0.0
0.20322434604167938,888,5333,,
,888,5333,0.39009854197502136,0.0
0.1835547536611557,889,5339,,
,889,5339,0.403656005859375,0.0
0.19042737782001495,890,5345,,
,890,5345,0.3996817469596863,0.0
0.22610433399677277,891,5351,,
,891,5351,0.39356353878974915,0.0
0.16814540326595306,892,5357,,
,892,5357,0.37304580211639404,0.0
0.23275668919086456,893,5363,,
,893,5363,0.41954338550567627,0.0
0.16415826976299286,894,5369,,
,894,5369,0.38221490383148193,0.0
0.2515445649623871,895,5375,,
,895,5375,0.4250662326812744,0.0
0.15388815104961395,896,5381,,
,896,5381,0.4176386892795563,0.0
0.231061190366745,897,5387,,
,897,5387,0.40075191855430603,0.0
0.1559196561574936,898,5393,,
,898,5393,0.4005917012691498,0.0
0.27254968881607056,899,5399,,
,899,5399,0.38758498430252075,0.0
0.14157915115356445,900,5405,,
,900,5405,0.4621609151363373,0.0
0.23665349185466766,901,5411,,
,901,5411,0.4019175171852112,0.0
0.1608504354953766,902,5417,,
,902,5417,0.39086753129959106,0.0
0.20499087870121002,903,5423,,
,903,5423,0.39838293194770813,0.0
0.20673973858356476,904,5429,,
,904,5429,0.3777022361755371,0.0
0.20880010724067688,905,5435,,
,905,5435,0.3934185206890106,0.0
0.14949318766593933,906,5441,,
,906,5441,0.37959760427474976,0.0
0.22414036095142365,907,5447,,
,907,5447,0.3842605650424957,0.0
0.1872841864824295,908,5453,,
,908,5453,0.40494582056999207,0.0
0.22705307602882385,909,5459,,
,909,5459,0.38289526104927063,0.0
0.20405273139476776,910,5465,,
,910,5465,0.4329403340816498,0.0
0.16085723042488098,911,5471,,
,911,5471,0.45470646023750305,0.0
0.22369003295898438,912,5477,,
,912,5477,0.44353553652763367,0.0
0.1322297751903534,913,5483,,
,913,5483,0.4656679034233093,0.0
0.2796853184700012,914,5489,,
,914,5489,0.4482462406158447,0.0
0.1711844652891159,915,5495,,
,915,5495,0.39942002296447754,0.0
0.22381509840488434,916,5501,,
,916,5501,0.4085230529308319,0.0
0.218369260430336,917,5507,,
,917,5507,0.4845971465110779,0.0
0.16709034144878387,918,5513,,
,918,5513,0.4495859742164612,0.0
0.2511400580406189,919,5519,,
,919,5519,0.45151272416114807,0.0
0.16436386108398438,920,5525,,
,920,5525,0.4192363917827606,0.0
0.22979934513568878,921,5531,,
,921,5531,0.441226989030838,0.0
0.20416796207427979,922,5537,,
,922,5537,0.3855380713939667,0.0
0.18189576268196106,923,5543,,
,923,5543,0.3634170889854431,0.0
0.25278782844543457,924,5549,,
,924,5549,0.40089043974876404,0.0
0.14508867263793945,925,5555,,
,925,5555,0.40385982394218445,0.0
0.22358830273151398,926,5561,,
,926,5561,0.38984909653663635,0.0
0.16452182829380035,927,5567,,
,927,5567,0.4047318398952484,0.0
0.19262968003749847,928,5573,,
,928,5573,0.38004228472709656,0.0
0.2260509878396988,929,5579,,
,929,5579,0.3727744221687317,0.0
0.1438586413860321,930,5585,,
,930,5585,0.3638511300086975,0.0
0.21363864839076996,931,5591,,
,931,5591,0.4071260690689087,0.0
0.16797825694084167,932,5597,,
,932,5597,0.3833785951137543,0.0
0.29422658681869507,933,5603,,
,933,5603,0.4165630638599396,0.0
0.15423987805843353,934,5609,,
,934,5609,0.4195994436740875,0.0
0.24335233867168427,935,5615,,
,935,5615,0.38677260279655457,0.0
0.15178561210632324,936,5621,,
,936,5621,0.39641547203063965,0.0
0.2049953192472458,937,5627,,
,937,5627,0.3908334970474243,0.0
0.18945519626140594,938,5633,,
,938,5633,0.360684871673584,0.0
0.17165197432041168,939,5639,,
,939,5639,0.3782917857170105,0.0
0.22631917893886566,940,5645,,
,940,5645,0.38044336438179016,0.0
0.1661442071199417,941,5651,,
,941,5651,0.3857088088989258,0.0
0.22203411161899567,942,5657,,
,942,5657,0.3742896318435669,0.0
0.1305692344903946,943,5663,,
,943,5663,0.3847951889038086,0.0
0.2791442275047302,944,5669,,
,944,5669,0.36675825715065,0.0
0.17154063284397125,945,5675,,
,945,5675,0.381460040807724,0.0
0.26797160506248474,946,5681,,
,946,5681,0.37531518936157227,0.0
0.143807053565979,947,5687,,
,947,5687,0.4197413921356201,0.0
0.2813464105129242,948,5693,,
,948,5693,0.3980630934238434,0.0
0.15493431687355042,949,5699,,
,949,5699,0.3854065239429474,0.0
0.22150839865207672,950,5705,,
,950,5705,0.374300479888916,0.0
0.14037060737609863,951,5711,,
,951,5711,0.3692009150981903,0.0
0.22276106476783752,952,5717,,
,952,5717,0.3867565393447876,0.0
0.18446390330791473,953,5723,,
,953,5723,0.3613806664943695,0.0
0.21525755524635315,954,5729,,
,954,5729,0.36969974637031555,0.0
0.16527602076530457,955,5735,,
,955,5735,0.37729910016059875,0.0
0.19736933708190918,956,5741,,
,956,5741,0.38122740387916565,0.0
0.16784630715847015,957,5747,,
,957,5747,0.3714424967765808,0.0
0.18713581562042236,958,5753,,
,958,5753,0.36599069833755493,0.0
0.1988726407289505,959,5759,,
,959,5759,0.33105045557022095,0.0
0.2147432118654251,960,5765,,
,960,5765,0.3806094825267792,0.0
0.1673898696899414,961,5771,,
,961,5771,0.3935299217700958,0.0
0.22517432272434235,962,5777,,
,962,5777,0.34196606278419495,0.0
0.19282305240631104,963,5783,,
,963,5783,0.35116493701934814,0.0
0.15998533368110657,964,5789,,
,964,5789,0.35031619668006897,0.0
0.20405223965644836,965,5795,,
,965,5795,0.37376669049263,0.0
0.21611304581165314,966,5801,,
,966,5801,0.34089577198028564,0.0
0.21893417835235596,967,5807,,
,967,5807,0.36772841215133667,0.0
0.14663065969944,968,5813,,
,968,5813,0.36992785334587097,0.0
0.24499332904815674,969,5819,,
,969,5819,0.336165189743042,0.0
0.1529376208782196,970,5825,,
,970,5825,0.34521201252937317,0.0
0.23839935660362244,971,5831,,
,971,5831,0.3347001373767853,0.0
0.13227102160453796,972,5837,,
,972,5837,0.4218146502971649,0.0
0.2721312642097473,973,5843,,
,973,5843,0.4087173640727997,0.0
0.14117048680782318,974,5849,,
,974,5849,0.39308470487594604,0.0
0.25716432929039,975,5855,,
,975,5855,0.39865121245384216,0.0
0.14058087766170502,976,5861,,
,976,5861,0.3311786353588104,0.0
0.21673817932605743,977,5867,,
,977,5867,0.3723262548446655,0.0
0.20124223828315735,978,5873,,
,978,5873,0.33614665269851685,0.0
0.18853847682476044,979,5879,,
,979,5879,0.32545745372772217,0.0
0.19310607016086578,980,5885,,
,980,5885,0.3422848880290985,0.0
0.20786969363689423,981,5891,,
,981,5891,0.37688130140304565,0.0
0.238357275724411,982,5897,,
,982,5897,0.33911681175231934,0.0
0.14260607957839966,983,5903,,
,983,5903,0.35977715253829956,0.0
0.25684964656829834,984,5909,,
,984,5909,0.3770843744277954,0.0
0.17461487650871277,985,5915,,
,985,5915,0.33784449100494385,0.0
0.23417551815509796,986,5921,,
,986,5921,0.34720316529273987,0.0
0.24180378019809723,987,5927,,
,987,5927,0.3611493408679962,0.0
0.1628521829843521,988,5933,,
,988,5933,0.3819510042667389,0.0
0.2796021103858948,989,5939,,
,989,5939,0.3683694899082184,0.0
0.15597523748874664,990,5945,,
,990,5945,0.34641820192337036,0.0
0.275831937789917,991,5951,,
,991,5951,0.3356187045574188,0.0
0.16623075306415558,992,5957,,
,992,5957,0.36297664046287537,0.0
0.22205139696598053,993,5963,,
,993,5963,0.34252551198005676,0.0
0.22578296065330505,994,5969,,
,994,5969,0.3521340489387512,0.0
0.17134550213813782,995,5975,,
,995,5975,0.348271906375885,0.0
0.2126411646604538,996,5981,,
,996,5981,0.34557846188545227,0.0
0.1746702492237091,997,5987,,
,997,5987,0.35404905676841736,0.0
0.20657379925251007,998,5993,,
,998,5993,0.35006335377693176,0.0
0.2169964611530304,999,5999,,
,999,5999,0.3360952138900757,0.0
0.12790895998477936,1000,6005,,
,1000,6005,0.38381901383399963,0.0
0.36186450719833374,1001,6011,,
,1001,6011,0.41171523928642273,0.0
0.11651638895273209,1002,6017,,
,1002,6017,0.4326573312282562,0.0
0.37264010310173035,1003,6023,,
,1003,6023,0.4451037049293518,0.0
0.1255616694688797,1004,6029,,
,1004,6029,0.42667216062545776,0.0
0.3058924674987793,1005,6035,,
,1005,6035,0.3592713475227356,0.0
0.1651994287967682,1006,6041,,
,1006,6041,0.36774206161499023,0.0
0.2058219462633133,1007,6047,,
,1007,6047,0.3296961486339569,0.0
0.23057320713996887,1008,6053,,
,1008,6053,0.3486727774143219,0.0
0.15981926023960114,1009,6059,,
,1009,6059,0.35996532440185547,0.0
0.2473701536655426,1010,6065,,
,1010,6065,0.3283439576625824,0.0
0.16485966742038727,1011,6071,,
,1011,6071,0.3511592149734497,0.0
0.22595737874507904,1012,6077,,
,1012,6077,0.34891748428344727,0.0
0.22819125652313232,1013,6083,,
,1013,6083,0.3534536361694336,0.0
0.2124231904745102,1014,6089,,
,1014,6089,0.33815085887908936,0.0
0.24097801744937897,1015,6095,,
,1015,6095,0.3469396233558655,0.0
0.16018356382846832,1016,6101,,
,1016,6101,0.3413008749485016,0.0
0.20303234457969666,1017,6107,,
,1017,6107,0.35450345277786255,0.0
0.2075696438550949,1018,6113,,
,1018,6113,0.3142364025115967,0.0
0.1961204707622528,1019,6119,,
,1019,6119,0.3536936938762665,0.0
0.16523787379264832,1020,6125,,
,1020,6125,0.3526315987110138,0.0
0.22489868104457855,1021,6131,,
,1021,6131,0.3339056074619293,0.0
0.24058973789215088,1022,6137,,
,1022,6137,0.3425619304180145,0.0
0.17465735971927643,1023,6143,,
,1023,6143,0.3184025287628174,0.0
0.21311675012111664,1024,6149,,
,1024,6149,0.32091715931892395,0.0
0.19479604065418243,1025,6155,,
,1025,6155,0.31315720081329346,0.0
0.1803217977285385,1026,6161,,
,1026,6161,0.3249031901359558,0.0
0.20798836648464203,1027,6167,,
,1027,6167,0.3383978307247162,0.0
0.1873202621936798,1028,6173,,
,1028,6173,0.2949940860271454,0.0
0.19048677384853363,1029,6179,,
,1029,6179,0.3102734386920929,0.0
0.19094689190387726,1030,6185,,
,1030,6185,0.3447553515434265,0.0
0.22675789892673492,1031,6191,,
,1031,6191,0.32502445578575134,0.0
0.1463378220796585,1032,6197,,
,1032,6197,0.32749101519584656,0.0
0.32054558396339417,1033,6203,,
,1033,6203,0.36570578813552856,0.0
0.1271081268787384,1034,6209,,
,1034,6209,0.3384305536746979,0.0
0.33613142371177673,1035,6215,,
,1035,6215,0.3863644003868103,0.0
0.12497083097696304,1036,6221,,
,1036,6221,0.3759933114051819,0.0
0.3904571235179901,1037,6227,,
,1037,6227,0.3337755799293518,0.0
0.13013263046741486,1038,6233,,
,1038,6233,0.39101144671440125,0.0
0.2598547339439392,1039,6239,,
,1039,6239,0.34824085235595703,0.0
0.19779570400714874,1040,6245,,
,1040,6245,0.3536299467086792,0.0
0.22376777231693268,1041,6251,,
,1041,6251,0.3235396444797516,0.0
0.17731063067913055,1042,6257,,
,1042,6257,0.3224712014198303,0.0
0.21468022465705872,1043,6263,,
,1043,6263,0.33333781361579895,0.0
0.17291821539402008,1044,6269,,
,1044,6269,0.3298511207103729,0.0
0.22837091982364655,1045,6275,,
,1045,6275,0.3185984790325165,0.0
0.17005155980587006,1046,6281,,
,1046,6281,0.3491936922073364,0.0
0.19364240765571594,1047,6287,,
,1047,6287,0.32751986384391785,0.0
0.2445577085018158,1048,6293,,
,1048,6293,0.3181593418121338,0.0
0.1591271311044693,1049,6299,,
,1049,6299,0.3094997704029083,0.0
0.1952465921640396,1050,6305,,
,1050,6305,0.3504367470741272,0.0
0.21456994116306305,1051,6311,,
,1051,6311,0.33215001225471497,0.0
0.16459770500659943,1052,6317,,
,1052,6317,0.3396201729774475,0.0
0.230386883020401,1053,6323,,
,1053,6323,0.2877337336540222,0.0
0.19582641124725342,1054,6329,,
,1054,6329,0.3072090744972229,0.0
0.1591111272573471,1055,6335,,
,1055,6335,0.3263453543186188,0.0
0.27193617820739746,1056,6341,,
,1056,6341,0.3409375846385956,0.0
0.15036097168922424,1057,6347,,
,1057,6347,0.37706756591796875,0.0
0.26896217465400696,1058,6353,,
,1058,6353,0.338588684797287,0.0
0.1520233452320099,1059,6359,,
,1059,6359,0.3648293614387512,0.0
0.2424960434436798,1060,6365,,
,1060,6365,0.29494619369506836,0.0
0.1396293044090271,1061,6371,,
,1061,6371,0.3348229229450226,0.0
0.2863105833530426,1062,6377,,
,1062,6377,0.32980048656463623,0.0
0.15291666984558105,1063,6383,,
,1063,6383,0.343922883272171,0.0
0.25549277663230896,1064,6389,,
,1064,6389,0.31649619340896606,0.0
0.19737745821475983,1065,6395,,
,1065,6395,0.32856905460357666,0.0
0.18913932144641876,1066,6401,,
,1066,6401,0.3379184901714325,0.0
0.2536289095878601,1067,6407,,
,1067,6407,0.32875996828079224,0.0
0.15528129041194916,1068,6413,,
,1068,6413,0.3242260813713074,0.0
0.22958795726299286,1069,6419,,
,1069,6419,0.3346730172634125,0.0
0.19104568660259247,1070,6425,,
,1070,6425,0.29294055700302124,0.0
0.23058822751045227,1071,6431,,
,1071,6431,0.29978129267692566,0.0
0.19700945913791656,1072,6437,,
,1072,6437,0.323652446269989,0.0
0.15980349481105804,1073,6443,,
,1073,6443,0.30888187885284424,0.0
0.2925940155982971,1074,6449,,
,1074,6449,0.28244104981422424,0.0
0.13443389534950256,1075,6455,,
,1075,6455,0.32336121797561646,0.0
0.26372140645980835,1076,6461,,
,1076,6461,0.3109133839607239,0.0
0.17098776996135712,1077,6467,,
,1077,6467,0.3052830100059509,0.0
0.2669471204280853,1078,6473,,
,1078,6473,0.3175032436847687,0.0
0.19847388565540314,1079,6479,,
,1079,6479,0.30933624505996704,0.0
0.20027463138103485,1080,6485,,
,1080,6485,0.3298119008541107,0.0
0.18741066753864288,1081,6491,,
,1081,6491,0.2755984663963318,0.0
0.16563476622104645,1082,6497,,
,1082,6497,0.3399887979030609,0.0
0.21217350661754608,1083,6503,,
,1083,6503,0.32990068197250366,0.0
0.18311354517936707,1084,6509,,
,1084,6509,0.32511159777641296,0.0
0.2504873275756836,1085,6515,,
,1085,6515,0.3274584710597992,0.0
0.15374991297721863,1086,6521,,
,1086,6521,0.3404150605201721,0.0
0.2883182466030121,1087,6527,,
,1087,6527,0.3157700300216675,0.0
0.1628466099500656,1088,6533,,
,1088,6533,0.32807958126068115,0.0
0.20899808406829834,1089,6539,,
,1089,6539,0.3114413022994995,0.0
0.14380933344364166,1090,6545,,
,1090,6545,0.30063745379447937,0.0
0.260940819978714,1091,6551,,
,1091,6551,0.2996956706047058,0.0
0.15846791863441467,1092,6557,,
,1092,6557,0.28725799918174744,0.0
0.22837312519550323,1093,6563,,
,1093,6563,0.3262791931629181,0.0
0.19639571011066437,1094,6569,,
,1094,6569,0.29676592350006104,0.0
0.1863238662481308,1095,6575,,
,1095,6575,0.3166862428188324,0.0
0.20961250364780426,1096,6581,,
,1096,6581,0.31847918033599854,0.0
0.1569613516330719,1097,6587,,
,1097,6587,0.30100029706954956,0.0
0.2683362364768982,1098,6593,,
,1098,6593,0.30403944849967957,0.0
0.15231280028820038,1099,6599,,
,1099,6599,0.29552239179611206,0.0
0.31535863876342773,1100,6605,,
,1100,6605,0.32211360335350037,0.0
0.19167518615722656,1101,6611,,
,1101,6611,0.32110971212387085,0.0
0.28242793679237366,1102,6617,,
,1102,6617,0.30485302209854126,0.0
0.13821111619472504,1103,6623,,
,1103,6623,0.325398325920105,0.0
0.25731679797172546,1104,6629,,
,1104,6629,0.3246498107910156,0.0
0.17696642875671387,1105,6635,,
,1105,6635,0.29230746626853943,0.0
0.22741161286830902,1106,6641,,
,1106,6641,0.30121728777885437,0.0
0.23144343495368958,1107,6647,,
,1107,6647,0.33908677101135254,0.0
0.17724677920341492,1108,6653,,
,1108,6653,0.3478792607784271,0.0
0.2858026921749115,1109,6659,,
,1109,6659,0.30768266320228577,0.0
0.15987350046634674,1110,6665,,
,1110,6665,0.29902184009552,0.0
0.187226340174675,1111,6671,,
,1111,6671,0.2804127633571625,0.0
0.2652220129966736,1112,6677,,
,1112,6677,0.30076202750205994,0.0
0.13867464661598206,1113,6683,,
,1113,6683,0.2934737503528595,0.0
0.2623102366924286,1114,6689,,
,1114,6689,0.3128403425216675,0.0
0.23173058032989502,1115,6695,,
,1115,6695,0.3221989572048187,0.0
0.19798898696899414,1116,6701,,
,1116,6701,0.2986639440059662,0.0
0.18949635326862335,1117,6707,,
,1117,6707,0.27452459931373596,0.0
0.179075688123703,1118,6713,,
,1118,6713,0.29634222388267517,0.0
0.2297128587961197,1119,6719,,
,1119,6719,0.2935216426849365,0.0
0.15835602581501007,1120,6725,,
,1120,6725,0.2901048958301544,0.0
0.2605762779712677,1121,6731,,
,1121,6731,0.2873503863811493,0.0
0.21459746360778809,1122,6737,,
,1122,6737,0.3335381746292114,0.0
0.1663665473461151,1123,6743,,
,1123,6743,0.3548761308193207,0.0
0.2353181093931198,1124,6749,,
,1124,6749,0.2791641652584076,0.0
0.17185485363006592,1125,6755,,
,1125,6755,0.28466153144836426,0.0
0.2523142397403717,1126,6761,,
,1126,6761,0.27359911799430847,0.0
0.14778025448322296,1127,6767,,
,1127,6767,0.28608712553977966,0.0
0.24974431097507477,1128,6773,,
,1128,6773,0.32323747873306274,0.0
0.16392795741558075,1129,6779,,
,1129,6779,0.3010494112968445,0.0
0.2495059221982956,1130,6785,,
,1130,6785,0.2838270664215088,0.0
0.19625528156757355,1131,6791,,
,1131,6791,0.2946949899196625,0.0
0.19205424189567566,1132,6797,,
,1132,6797,0.28851673007011414,0.0
0.26659274101257324,1133,6803,,
,1133,6803,0.3061482906341553,0.0
0.13918627798557281,1134,6809,,
,1134,6809,0.3067508935928345,0.0
0.3072887063026428,1135,6815,,
,1135,6815,0.3486913740634918,0.0
0.13215355575084686,1136,6821,,
,1136,6821,0.29509201645851135,0.0
0.25608381628990173,1137,6827,,
,1137,6827,0.40943658351898193,0.0
0.1944429874420166,1138,6833,,
,1138,6833,0.30993255972862244,0.0
0.1891011893749237,1139,6839,,
,1139,6839,0.28286826610565186,0.0
0.20970222353935242,1140,6845,,
,1140,6845,0.28610745072364807,0.0
0.303206205368042,1141,6851,,
,1141,6851,0.3305432200431824,0.0
0.1609714776277542,1142,6857,,
,1142,6857,0.3332965075969696,0.0
0.22902297973632812,1143,6863,,
,1143,6863,0.27137085795402527,0.0
0.1653982251882553,1144,6869,,
,1144,6869,0.29002782702445984,0.0
0.23659411072731018,1145,6875,,
,1145,6875,0.2856593728065491,0.0
0.16152240335941315,1146,6881,,
,1146,6881,0.2731708288192749,0.0
0.30370256304740906,1147,6887,,
,1147,6887,0.24860890209674835,0.0
0.14363603293895721,1148,6893,,
,1148,6893,0.3214099109172821,0.0
0.24781663715839386,1149,6899,,
,1149,6899,0.3283277153968811,0.0
0.28156957030296326,1150,6905,,
,1150,6905,0.33986181020736694,0.0
0.1858251392841339,1151,6911,,
,1151,6911,0.3196461498737335,0.0
0.19030897319316864,1152,6917,,
,1152,6917,0.2839057743549347,0.0
0.22573277354240417,1153,6923,,
,1153,6923,0.29902276396751404,0.0
0.15924525260925293,1154,6929,,
,1154,6929,0.28637760877609253,0.0
0.26511430740356445,1155,6935,,
,1155,6935,0.2590494155883789,0.0
0.1699724942445755,1156,6941,,
,1156,6941,0.294128954410553,0.0
0.23119975626468658,1157,6947,,
,1157,6947,0.2517685294151306,0.0
0.1902565062046051,1158,6953,,
,1158,6953,0.2862713038921356,0.0
0.2725702226161957,1159,6959,,
,1159,6959,0.2728015184402466,0.0
0.18823860585689545,1160,6965,,
,1160,6965,0.2867806851863861,0.0
0.24537202715873718,1161,6971,,
,1161,6971,0.2688024044036865,0.0
0.18871267139911652,1162,6977,,
,1162,6977,0.26448681950569153,0.0
0.2770664095878601,1163,6983,,
,1163,6983,0.29018542170524597,0.0
0.1534648984670639,1164,6989,,
,1164,6989,0.2737366557121277,0.0
0.2857027053833008,1165,6995,,
,1165,6995,0.2688615918159485,0.0
0.16826830804347992,1166,7001,,
,1166,7001,0.25504976511001587,0.0
0.27999401092529297,1167,7007,,
,1167,7007,0.27901002764701843,0.0
0.145606130361557,1168,7013,,
,1168,7013,0.29516249895095825,0.0
0.28958168625831604,1169,7019,,
,1169,7019,0.28277406096458435,0.0
0.18574140965938568,1170,7025,,
,1170,7025,0.2719525992870331,0.0
0.23689351975917816,1171,7031,,
,1171,7031,0.28651121258735657,0.0
0.19683870673179626,1172,7037,,
,1172,7037,0.2829926311969757,0.0
0.2179187387228012,1173,7043,,
,1173,7043,0.2763335406780243,0.0
0.1829787641763687,1174,7049,,
,1174,7049,0.26767656207084656,0.0
0.1641615480184555,1175,7055,,
,1175,7055,0.2871413826942444,0.0
0.30806493759155273,1176,7061,,
,1176,7061,0.324589341878891,0.0
0.129775732755661,1177,7067,,
,1177,7067,0.290290504693985,0.0
0.4185185432434082,1178,7073,,
,1178,7073,0.3464534282684326,0.0
0.1156100183725357,1179,7079,,
,1179,7079,0.3539872467517853,0.0
0.4068918824195862,1180,7085,,
,1180,7085,0.32004091143608093,0.0
0.18690551817417145,1181,7091,,
,1181,7091,0.3769564926624298,0.0
0.1958763301372528,1182,7097,,
,1182,7097,0.2898963391780853,0.0
0.26726192235946655,1183,7103,,
,1183,7103,0.2805045247077942,0.0
0.19266526401042938,1184,7109,,
,1184,7109,0.2714001536369324,0.0
0.2109510600566864,1185,7115,,
,1185,7115,0.2748815715312958,0.0
0.27068692445755005,1186,7121,,
,1186,7121,0.3063996732234955,0.0
0.14680297672748566,1187,7127,,
,1187,7127,0.3209403157234192,0.0
0.3077116310596466,1188,7133,,
,1188,7133,0.261249303817749,0.0
0.18041148781776428,1189,7139,,
,1189,7139,0.2941369116306305,0.0
0.19082972407341003,1190,7145,,
,1190,7145,0.2911500334739685,0.0
0.30339357256889343,1191,7151,,
,1191,7151,0.2958582937717438,0.0
0.2085908204317093,1192,7157,,
,1192,7157,0.28109753131866455,0.0
0.1596284657716751,1193,7163,,
,1193,7163,0.2929054796695709,0.0
0.22268499433994293,1194,7169,,
,1194,7169,0.26434293389320374,0.0
0.22714641690254211,1195,7175,,
,1195,7175,0.27948328852653503,0.0
0.18147481977939606,1196,7181,,
,1196,7181,0.29064497351646423,0.0
0.26686304807662964,1197,7187,,
,1197,7187,0.2889607846736908,0.0
0.20781782269477844,1198,7193,,
,1198,7193,0.2816559672355652,0.0
